,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
127,A12,12.006784870372396,A32,A45,531.0089009125876,A61,A73,3.991996781536648,M,single,A101,1.5057496653034037,A123,27.508541194641907,A143,A152,1.0030155369381202,A173,0.9855321715890413,A191,A201,0
128,A12,11.98584270136254,A34,A41,1629.9922303608223,A61,A71,4.015476478942649,M,single,A101,2.0053208791976447,A123,30.993751975717736,A143,A152,2.0012695481758183,A174,0.9927065941136054,A192,A201,1
129,A11,11.989212369415895,A34,A40,3756.0043993037666,A61,A73,3.0004488672725698,F,divorced/separated/married/widowed,A102,1.9995837501169222,A121,31.991015624896722,A143,A152,1.995915454987871,A173,1.495373570372447,A191,A201,0
130,A12,47.994388468592746,A32,A40,9518.506330590388,A65,A74,1.5039904875430286,F,divorced/separated/married/widowed,A101,2.0000194541591183,A123,26.01648264953611,A143,A152,1.0003113537137713,A173,1.5127098103210628,A191,A201,1
131,A11,36.00180000280521,A33,A46,6445.506229568315,A61,A73,3.9963894238057263,M,single,A101,3.003236606375763,A122,26.994833641351185,A142,A152,0.9894980728033712,A173,1.0126212650933333,A192,A201,0
132,A14,13.501610334062796,A32,A42,2426.256504364373,A61,A72,1.4990387830781537,M,single,A101,3.4948779297140837,A122,24.998025168269752,A141,A152,1.499876996659222,A172,1.0047736441843624,A191,A201,1
133,A14,16.500800996740573,A32,A42,1757.988726087988,A61,A73,4.002896729009356,M,single,A101,3.996331122238473,A124,45.50934977929485,A141,A153,1.9928474746520366,A173,1.0007373754973423,A191,A201,1
134,A14,60.01850460887987,A32,A43,10980.004435652269,A62,A74,2.005955773704918,F,divorced/separated/married/widowed,A101,4.000597149888273,A121,21.998207254078423,A143,A152,1.4940742702234502,A173,1.0009261723407636,A192,A201,1
135,A14,12.017452784045242,A34,A43,1332.001779015298,A65,A75,3.98716822059108,F,divorced/separated/married/widowed,A101,2.002767706369273,A121,40.75305783804881,A143,A152,2.015766515423771,A173,0.9800089382304312,A192,A201,1
136,A14,25.507598637058162,A33,A41,8157.7565674558045,A64,A73,1.997612305199342,M,single,A101,2.0202678654172974,A123,25.5017838941004,A143,A152,2.0025909142418534,A173,1.0052981837691417,A191,A201,1
137,A12,12.003997526549293,A32,A43,726.4973949455405,A63,A73,4.015063946747713,M,single,A101,2.99670542978381,A121,65.99415731036498,A143,A152,0.9914446928668852,A172,0.9937508274738336,A191,A201,0
138,A12,13.503176510211699,A34,A43,2449.4905435891533,A65,A74,4.000014833899557,M,single,A103,2.0015051349973563,A121,31.99609333553595,A141,A152,3.0066600200739253,A173,0.9891513036639212,A192,A201,1
139,A13,11.99707433977832,A32,A43,2114.504854259398,A61,A73,1.9862133650483456,F,divorced/separated/married/widowed,A101,1.9997704546982447,A123,45.50498639722045,A143,A151,0.992884794104316,A172,0.9933008216710796,A192,A201,1
140,A13,5.994875497891513,A32,A40,658.9993135739971,A64,A72,1.4964069086325216,M,divorced/separated/married/widowed,A101,2.0077766088037663,A121,25.003099750846793,A143,A152,1.0191226301981864,A171,0.9913317576776255,A191,A202,1
141,A12,36.003103842516154,A32,A43,5551.751182468486,A61,A72,4.002959712327932,F,divorced/separated/married/widowed,A101,1.5043587636804725,A124,32.99909372362552,A143,A152,0.9906300960190794,A174,1.0053824090241554,A192,A201,1
142,A11,25.499977617586794,A32,A43,3124.9972106052905,A61,A73,2.996687064833469,M,single,A101,1.5049244506992503,A123,25.00511259478888,A143,A152,1.003904091851168,A174,0.9980305603549092,A191,A201,1
143,A11,16.495699863629525,A32,A42,2207.2521878436246,A61,A73,1.50203364544763,M,single,A101,2.0038809171952323,A123,20.991733487947588,A143,A152,0.9932083584767979,A173,0.9891513036639212,A191,A201,0
144,A14,22.49357265397684,A34,A42,2564.7540375062404,A61,A72,3.9963894238057263,F,divorced/separated/married/widowed,A101,4.016481074833694,A122,24.502598773637793,A143,A152,0.9883658951842262,A173,0.9984365794329826,A192,A201,1
145,A12,47.99627852221944,A31,A49,3283.251966012973,A62,A74,3.993176737493168,M,single,A101,2.005490322552232,A123,27.501166091496785,A143,A152,1.0021911056960415,A173,1.0065398427653198,A191,A201,1
146,A11,6.003701806426173,A34,A40,954.4929886872638,A61,A75,0.9984562260267282,F,divorced/separated/married/widowed,A101,3.994090017071196,A124,41.50176192784532,A143,A152,2.004627408380493,A173,0.9876005255329366,A192,A201,1
147,A14,11.983466180555777,A34,A40,726.4973949455405,A62,A74,4.007859919018036,F,divorced/separated/married/widowed,A101,2.9959739585582112,A123,50.99301118464737,A143,A152,1.9974685261526461,A173,1.0039851148411714,A192,A201,1
148,A11,32.994400522999165,A34,A42,4663.247964939817,A61,A73,2.5005899993390126,M,single,A103,2.015044173650745,A122,25.990796147509485,A143,A152,1.5044385502545383,A173,0.999021696014768,A191,A201,1
149,A14,18.00448525458867,A34,A43,1474.7501220113663,A64,A75,3.9992480738540235,M,single,A101,3.993315911240341,A123,43.990456927119396,A143,A152,2.007083922653238,A173,1.0072887831736521,A191,A201,1
150,A14,5.981612799389488,A32,A43,1276.507891767802,A62,A75,1.5031953816278831,M,single,A101,4.000163114031244,A124,39.486549189516,A141,A153,1.0063212941126964,A173,2.016679014653631,A192,A201,1
151,A14,10.01144691723047,A32,A43,1691.7410127291387,A61,A73,0.9965053021881882,M,single,A101,4.004520196863702,A122,35.500536062192,A143,A152,1.0003621226145019,A173,0.9945956347018958,A192,A202,1
152,A13,36.74884293060531,A32,A43,5087.0104015066,A61,A73,3.985917760521097,M,single,A101,1.0183577235470767,A123,23.001309135734502,A143,A152,1.0123173158259544,A173,0.985856848659334,A191,A201,1
153,A12,24.00124296523193,A34,A41,8381.994929072196,A64,A75,1.9984116051941652,F,divorced/separated/married/widowed,A101,3.999990503476934,A124,32.50213323217256,A143,A151,0.9780224570242491,A173,0.9980305603549092,A191,A201,1
154,A12,24.005881851198403,A33,A49,6445.506229568315,A62,A74,4.0180637673338815,M,single,A101,4.009436273886413,A123,32.50213323217256,A143,A151,0.9983209950864596,A174,0.990370174453447,A192,A201,1
155,A11,13.514458046251164,A32,A42,1390.4921265398089,A61,A73,2.0075488212818735,F,divorced/separated/married/widowed,A101,4.002255541327594,A123,20.505267476368395,A143,A151,1.50143590080672,A173,1.0038259616454372,A191,A201,0
156,A11,8.998718046163233,A34,A45,1207.2467423657836,A62,A75,2.996687064833469,M,single,A103,4.002030961520431,A121,47.00026817613023,A143,A152,2.0077863102919435,A173,1.5076605529121867,A191,A202,1
157,A11,11.493201278302838,A31,A48,294.0098374278159,A61,A75,4.007314102881407,M,divorced/separated/married/widowed,A101,0.9888366018984786,A123,42.49375914010985,A141,A152,1.0076975422151264,A172,1.00386957855266,A191,A201,1
158,A12,23.997658957619016,A32,A40,3220.9896657984746,A62,A74,1.9984116051941652,M,single,A101,2.9914335453022987,A123,35.00449225679762,A141,A152,2.000002791760687,A173,0.9996808367178115,A192,A201,1
159,A14,6.007483705915391,A34,A43,1662.7496836906066,A65,A73,0.9912182224135733,M,single,A101,1.990999173873758,A121,30.993751975717736,A143,A152,1.9874007907298281,A172,1.5075108440478036,A191,A201,1
160,A14,22.5043921240257,A34,A43,2599.493267021099,A62,A75,2.5054852032547994,M,single,A101,3.995407503889534,A121,33.001506844629795,A143,A152,1.0092699591429901,A173,2.00930832479508,A192,A201,1
161,A14,21.002079582390166,A34,A40,1155.7547892516432,A61,A72,3.994485890722169,F,divorced/separated/married/widowed,A101,1.5049244506992503,A122,32.99675488732815,A143,A152,2.0019844799052926,A173,0.9855321715890413,A191,A201,1
162,A14,13.500216449578932,A32,A44,1176.9872052884218,A63,A74,4.001676431732635,M,single,A101,3.496106470490214,A122,33.001506844629795,A143,A152,1.499876996659222,A173,0.9935161662112578,A192,A201,1
163,A12,9.503823443394062,A32,A40,6763.005596782411,A61,A71,2.0075488212818735,M,single,A101,4.012669233248093,A124,72.99966436788385,A141,A153,0.9990407445397229,A174,0.9813552495017138,A192,A201,1
164,A14,33.001688736840215,A32,A40,841.0048531196776,A63,A75,3.9973160858068946,M,single,A101,3.993928237808367,A122,33.01170229842555,A143,A152,0.9998431181801569,A173,0.9979444756754018,A191,A201,1
165,A14,5.997833719633736,A32,A42,2691.0008096216943,A63,A73,0.997950950104606,M,single,A101,2.00291983729805,A123,29.00088029917127,A143,A152,0.9912031616919157,A173,0.978873150465355,A192,A201,1
166,A11,18.000900090761426,A32,A42,1215.0008894797631,A61,A71,3.9998946291071444,F,divorced/separated/married/widowed,A101,1.9902506658477583,A123,36.00284390923116,A143,A152,1.000686881581571,A173,0.9992899876880771,A191,A201,0
167,A12,11.484716728741857,A32,A42,1847.0022145709127,A64,A72,3.992748349800671,F,divorced/separated/married/widowed,A101,0.9917391926151539,A121,20.494928354237032,A143,A152,1.0021911056960415,A173,0.9947941784194131,A191,A201,1
168,A14,24.009303156886084,A32,A42,4621.248607027627,A61,A74,1.9979660945076345,F,divorced/separated/married/widowed,A101,3.990242110403895,A122,27.497488422162192,A143,A151,0.997268245272168,A173,0.9763475075467231,A192,A201,1
169,A12,24.00124296523193,A34,A49,1714.0048949544012,A61,A75,3.987687333852114,M,divorced/separated/married/widowed,A101,3.991321166641383,A121,28.49196157306828,A143,A152,1.4921406604812062,A173,0.9988365654483871,A192,A201,0
170,A11,13.500216449578932,A30,A40,875.5031341305876,A61,A75,4.013180134568172,M,single,A101,3.4977867076367923,A123,29.996390443035445,A143,A151,2.004480896695098,A173,1.500987368536878,A191,A201,0
171,A14,11.998230070803722,A32,A42,841.0048531196776,A61,A73,4.004739583377633,F,divorced/separated/married/widowed,A101,0.9979094717125769,A121,29.000233289762406,A143,A152,0.995957691678747,A173,0.9998335739989423,A192,A201,1
172,A12,24.003781768103092,A33,A42,2321.749611829393,A61,A71,3.000793931308837,F,divorced/separated/married/widowed,A101,2.0043784091759123,A122,36.50432736554697,A143,A152,0.991104474016049,A174,0.9992474107201459,A192,A201,0
173,A12,7.005551547367208,A32,A43,1328.0027089834362,A61,A73,3.993673423045969,M,single,A103,1.501837928980682,A121,29.99850984486085,A143,A152,0.9856152689708668,A173,1.011860803046813,A191,A202,1
174,A11,19.495280856640875,A33,A46,3105.506314876402,A61,A72,1.5144507740530226,M,single,A101,0.9974299104168536,A122,24.500326446361846,A143,A152,2.0142207496358653,A173,0.990370174453447,A191,A201,0
175,A14,33.002894620353615,A31,A41,7856.999904195027,A65,A71,4.012956583798632,F,divorced/separated/married/widowed,A101,0.9981740531115115,A121,52.50517114410461,A141,A152,0.9989491676047446,A174,0.9978790721080504,A192,A201,0
176,A11,11.993385214115904,A32,A42,2308.00956518713,A61,A73,2.005200741610005,M,divorced/separated/married/widowed,A101,0.9939537354185932,A123,39.499247368720006,A143,A152,0.9995909120538549,A173,1.0145182212251362,A191,A201,1
177,A11,5.997833719633736,A34,A43,294.0098374278159,A63,A75,4.004625244704982,M,single,A101,3.989796327186179,A123,52.48923222131614,A143,A152,2.005542688625568,A173,1.006933911739039,A191,A201,1
178,A14,11.991641997813474,A32,A43,1747.4914761655766,A61,A74,3.991273635562938,M,single,A101,2.0053208791976447,A123,28.49196157306828,A143,A151,1.9862908877211778,A174,1.5030288122291633,A192,A201,1
179,A11,19.50816728321459,A34,A40,488.50956796663013,A61,A75,3.4957525876423765,M,single,A101,4.016481074833694,A121,64.2405367188482,A143,A152,1.9910902071906387,A173,0.992312423767706,A191,A201,1
180,A14,33.002894620353615,A33,A49,8959.256643983757,A61,A72,0.9965053021881882,M,divorced/separated/married/widowed,A101,1.0129633147988661,A123,26.00914803502196,A143,A152,2.0113037378943908,A173,0.9730030702048349,A191,A201,0
181,A12,36.000998953682426,A33,A49,4034.499519940073,A61,A73,1.9966773796024408,M,divorced/separated/married/widowed,A101,1.9944522187805693,A121,27.499471173983174,A142,A152,2.003952905191091,A174,0.983733164935793,A192,A201,0
182,A11,19.50402419914515,A31,A40,1511.497880373564,A65,A73,3.494382207416778,M,single,A101,2.004115522909178,A122,37.50224707408641,A143,A152,1.9927443426945413,A172,2.0054961177854373,A191,A201,0
183,A14,24.00561934716987,A34,A42,3480.00407893582,A64,A73,4.00337680701467,M,single,A101,4.004284345814032,A121,50.006102976948874,A143,A152,0.983982699833645,A173,0.9931814998601557,A192,A201,1
184,A12,18.00448525458867,A34,A40,816.0070401665912,A61,A75,3.9867676102378318,M,single,A101,4.006070823682539,A123,33.00395883497215,A141,A152,1.0114174333927934,A173,1.4999829952556785,A192,A201,0
185,A14,13.514458046251164,A34,A43,1283.7499415236184,A61,A73,4.001363738745766,M,single,A101,1.989403525725694,A122,28.49741069168776,A143,A152,1.4975542770891246,A173,1.0083576098810085,A191,A201,1
186,A12,8.999704648220021,A31,A41,5871.501790245053,A61,A75,2.491735340682435,F,divorced/separated/married/widowed,A101,4.002428139192022,A124,72.99966436788385,A141,A153,1.003412824561594,A174,2.0028426052927477,A192,A201,0
187,A12,15.498841593576504,A34,A40,1073.0066779376393,A61,A71,1.50203364544763,M,single,A101,3.4965110843599083,A123,67.50277418641292,A143,A153,2.5047046520811316,A171,0.9959279259131055,A192,A201,1
188,A11,11.99757997522941,A32,A43,547.5085593086407,A62,A74,3.4961726395869266,M,divorced/separated/married/widowed,A101,0.9908988639595637,A122,19.489417116316318,A143,A152,1.0018005525273312,A173,1.0080190739763215,A191,A201,0
189,A12,18.002206552593407,A30,A42,3548.7492698839364,A61,A73,0.9891138056453551,F,divorced/separated/married/widowed,A101,3.9960545330401933,A123,35.500536062192,A141,A152,1.9986834627032004,A173,1.005905647473052,A192,A201,1
190,A14,24.00717877881157,A32,A49,4126.987684339421,A64,A73,2.0042833885975413,M,single,A101,2.9944072612709816,A122,53.99518790259759,A143,A152,2.5105147200355056,A174,0.9990806618558117,A192,A201,0
191,A12,42.0012342914692,A30,A49,3536.010186863695,A62,A74,3.9911059388464043,M,single,A101,3.9946870836976935,A124,31.001422377087103,A143,A153,1.0191226301981864,A172,1.507195127065886,A191,A201,0
192,A12,25.495287562573385,A32,A49,3651.4939800752736,A61,A73,4.001676431732635,M,single,A101,2.0038809171952323,A123,32.494513333997745,A143,A152,0.9906300960190794,A173,1.5024592930146863,A192,A201,0
193,A14,6.003701806426173,A32,A43,1838.0129445015614,A61,A74,2.002372884786883,M,divorced/separated/married/widowed,A101,1.9950705478107937,A121,26.50532230501951,A143,A151,0.9908023453127325,A173,1.0038259616454372,A191,A201,1
194,A12,40.50750800030521,A32,A43,2770.489337114497,A62,A73,4.010317557287515,M,single,A103,4.017870892365297,A122,20.497697215443083,A143,A151,0.9933889242890461,A173,0.9994564890474598,A191,A201,0
195,A12,8.995597645241622,A34,A46,1720.7554448790106,A61,A75,2.009081861241813,F,divorced/separated/married/widowed,A101,3.003990189114363,A123,37.0004649598506,A143,A152,1.9969689916258995,A174,1.504444254744441,A192,A201,0
196,A14,6.003951188589677,A34,A43,1562.488610130452,A61,A73,1.497839414811292,F,divorced/separated/married/widowed,A101,1.5032512433328207,A123,30.993751975717736,A143,A152,2.0073699774984486,A173,1.5102907992666013,A192,A201,1
197,A12,12.007348113869805,A32,A42,1060.0127831860864,A62,A72,4.005928721370841,F,divorced/separated/married/widowed,A101,4.008364883079013,A123,29.99850984486085,A141,A151,3.995649824200191,A173,1.5046814631687022,A191,A201,0
198,A12,21.002411119957976,A32,A41,2498.7453426386764,A65,A75,3.991996781536648,M,single,A101,4.007180288967998,A124,33.25474430225334,A141,A153,1.007768735851577,A173,0.9763475075467231,A192,A201,1
199,A12,16.50811131287513,A33,A42,3990.9989561639804,A61,A75,4.0090271758456675,M,divorced/separated/married/widowed,A101,2.996529897849149,A124,37.50392375124969,A143,A152,1.0099804247400652,A174,1.0001648097834877,A192,A201,0
200,A14,8.999704648220021,A34,A46,863.0037495415941,A63,A75,3.996617367469938,M,single,A101,1.993102572003202,A123,52.50517114410461,A143,A152,1.9976128906558808,A173,1.0013537186606851,A192,A201,1
201,A11,11.496657450697306,A32,A40,1049.0100230336361,A61,A73,4.019973938629608,M,divorced/separated/married/widowed,A101,2.995368373039335,A121,25.486401751236667,A143,A152,0.9903142588457364,A172,1.0097403554897268,A191,A201,1
202,A14,25.499977617586794,A33,A49,4490.998659936009,A61,A74,3.0021539848399947,M,single,A101,3.9856011051642533,A123,24.50512279802117,A143,A152,1.9828701541326552,A173,0.9962702783302442,A191,A201,1
203,A11,12.000702007189506,A32,A48,832.2496097787915,A61,A74,4.000655462472007,M,divorced/separated/married/widowed,A101,3.9897138109370323,A122,20.497697215443083,A143,A151,1.0028511351118907,A173,0.9840479194453766,A191,A201,0
204,A14,11.989212369415895,A34,A40,1390.4921265398089,A61,A75,4.004063348267115,M,single,A101,1.0145142114737769,A121,35.489513579853465,A143,A152,2.0142207496358653,A172,1.5046814631687022,A191,A201,1
205,A11,27.002663752362867,A34,A41,9518.506330590388,A61,A75,3.001719051757534,M,single,A101,3.996331122238473,A124,34.99135107530367,A143,A153,2.998580196939243,A174,1.4994330488023069,A192,A201,1
206,A14,12.006784870372396,A34,A42,1714.0048949544012,A61,A75,3.998969598861599,M,single,A101,3.999990503476934,A121,40.00042540659932,A143,A152,2.5097237898335587,A173,1.001530432596845,A192,A201,1
207,A12,11.496657450697306,A34,A44,1332.001779015298,A61,A74,3.999512448881251,M,single,A101,3.5014782409712146,A122,24.502598773637793,A143,A152,0.9998431181801569,A173,1.0017841958055864,A191,A201,1
208,A11,24.00161450447658,A32,A49,5829.999672886993,A61,A73,1.5008094623990942,M,divorced/separated/married/widowed,A101,2.5067213473180803,A123,20.247810061458573,A142,A152,0.9915402956274273,A172,1.002338551128256,A191,A201,1
209,A14,11.999655659996542,A32,A41,1325.0056342314624,A64,A74,3.0043554110453523,M,single,A101,1.997686590735852,A122,55.49677891765229,A143,A152,1.0146759736496014,A173,1.006933911739039,A191,A202,1
210,A14,8.494468178120975,A34,A43,2826.7550953943187,A65,A73,0.9848101858346046,M,single,A101,1.4945698727772831,A121,29.992133971847906,A143,A152,1.4956658103842704,A173,1.5110128773405336,A191,A201,1
211,A14,38.998037329619464,A32,A43,4339.250917103183,A65,A75,2.4979585903976824,F,divorced/separated/married/widowed,A101,3.998436795791487,A121,46.500671039956345,A143,A152,0.9939019589881419,A172,0.9977286681403301,A192,A201,1
