age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36, Private,150042, Higher ed,13, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
45, Private,98092, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
17, Private,245918, HS,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,0
59, Private,146013, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,4064,0,40, United-States,0
26, Private,378322, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
37, Self-emp-inc,257295, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,75, Thailand,1
19, ?,218956, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,24, Canada,0
64, Private,21174, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
33, Private,185480, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
33, Private,222205, HS,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,1
61, Private,69867, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
17, Private,191260, HS,5, Never-married, Other-service, Own-child, White, Male,1055,0,24, United-States,0
50, Self-emp-not-inc,30653, Higher ed,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,2407,0,98, United-States,0
27, Local-gov,209109, Higher ed,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0
30, Private,70377, HS,9, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
43, Private,477983, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
44, Private,170924, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,1
35, Private,190174, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
25, Private,193787, Higher ed,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0
24, Private,279472, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298,0,48, United-States,1
22, Private,34918, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Germany,0
42, Local-gov,97688, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,1
34, Private,175413, Higher ed,12, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States,0
60, Private,173960, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States,0
21, Private,205759, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
57, Federal-gov,425161, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States,1
41, Private,220531, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
50, Private,176609, Higher ed,10, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States,0
25, Private,371987, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
50, Private,193884, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador,0
36, Private,200352, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
31, Private,127595, HS,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
29, Local-gov,220419, Higher ed,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States,0
21, Private,231931, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States,0
27, Private,248402, Higher ed,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States,0
65, Private,111095, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States,0
37, Self-emp-inc,57424, Higher ed,13, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States,0
39, ?,157443, Higher ed,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464,0,40, ?,0
24, Private,278130, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
38, Private,169469, HS,9, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States,0
48, Private,146268, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States,1
21, Private,153718, Higher ed,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States,0
31, Private,217460, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1
55, Private,238638, HS,9, Married-civ-spouse, Sales, Husband, White, Male,4386,0,40, United-States,1
24, Private,303296, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Laos,0
43, Private,173321, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
26, Private,193945, Higher ed,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States,0
46, Private,83082, Higher ed,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,33, United-States,0
35, Private,193815, Higher ed,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
41, Self-emp-inc,34987, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States,1
26, Private,59306, Higher ed,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
34, Private,142897, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,35, Taiwan,1
19, ?,860348, Higher ed,10, Never-married, ?, Own-child, Black, Female,0,0,25, United-States,0
36, Self-emp-not-inc,205607, Higher ed,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,1
22, Private,199698, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0
24, Private,191954, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
77, Self-emp-not-inc,138714, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
22, Private,399087, HS,3, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Mexico,0
29, Private,423158, Higher ed,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
62, Private,159841, HS,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,0
39, Self-emp-not-inc,174308, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
43, Private,50356, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,50, United-States,0
35, Private,186110, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
29, Private,200381, HS,7, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
76, Self-emp-not-inc,174309, Higher ed,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,0
63, Self-emp-not-inc,78383, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
23, ?,211601, Higher ed,11, Never-married, ?, Own-child, Black, Female,0,0,15, United-States,0
43, Private,187728, Higher ed,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,50, United-States,1
58, Self-emp-not-inc,321171, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
66, Private,127921, HS,9, Never-married, Transport-moving, Not-in-family, White, Male,2050,0,55, United-States,0
41, Private,206565, Higher ed,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States,0
26, Private,224563, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
47, Private,178686, Higher ed,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
55, Local-gov,98545, HS,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
53, Private,242606, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
17, Private,270942, HS,3, Never-married, Other-service, Other-relative, White, Male,0,0,48, Mexico,0
30, Private,94235, HS,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
49, Private,71195, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0
19, Private,104112, HS,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti,0
45, Private,261192, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0
26, Private,94936, Higher ed,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
38, Private,296478, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,1
36, State-gov,119272, HS,9, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States,1
33, Private,85043, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,0
22, State-gov,293364, Higher ed,10, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States,0
43, Self-emp-not-inc,241895, Higher ed,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States,0
67, ?,36135, HS,7, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States,0
30, ?,151989, Higher ed,11, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
56, Private,101128, Higher ed,12, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,25, Iran,0
31, Private,156464, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,0
33, Private,117963, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
26, Private,192262, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
33, Private,111363, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
46, Local-gov,329752, HS,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
59, ?,372020, Higher ed,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
38, Federal-gov,95432, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
65, Private,161400, HS,7, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States,0
40, Private,96129, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
42, Private,111949, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0
26, Self-emp-not-inc,117125, HS,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,0
36, Private,348022, HS,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States,0
62, Private,270092, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
43, Private,180609, Higher ed,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
43, Private,174575, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,45, United-States,1
22, Private,410439, HS,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,55, United-States,0
28, Private,92262, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
56, Self-emp-not-inc,183081, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
22, Private,362589, Higher ed,12, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,0
57, Private,212448, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,1
39, Private,481060, HS,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
26, Federal-gov,185885, Higher ed,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States,0
17, Private,89821, HS,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0
40, State-gov,184018, Higher ed,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,1
45, Private,256649, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
44, Private,160323, HS,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
20, Local-gov,350845, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0
33, Private,267404, HS,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,0
23, Private,35633, Higher ed,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
46, Self-emp-not-inc,80914, Higher ed,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,0
38, Private,172927, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
54, Private,174319, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
46, Private,214955, HS,3, Divorced, Craft-repair, Not-in-family, White, Female,0,2339,45, United-States,0
25, Private,344991, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
46, Private,108699, Higher ed,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
36, Local-gov,117312, Higher ed,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States,0
23, Private,396099, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
29, Private,134152, HS,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
44, Private,162028, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2415,6, United-States,1
19, Private,25429, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,0
19, Private,232392, HS,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States,0
35, Private,220098, HS,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
27, Private,301302, Higher ed,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
46, Self-emp-not-inc,277946, Higher ed,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
34, State-gov,98101, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, ?,1
34, Private,196164, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
44, Private,115562, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
45, Private,96975, Higher ed,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,0
20, ?,137300, HS,9, Never-married, ?, Other-relative, White, Female,0,0,35, United-States,0
25, Private,86872, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
52, Self-emp-inc,132178, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
20, Private,416103, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
28, Private,108574, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
50, State-gov,288353, Higher ed,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
34, Private,227689, Higher ed,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,64, United-States,0
28, Private,166481, HS,4, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,2179,40, Puerto-Rico,0
41, Private,445382, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,65, United-States,1
