,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Bayes Classification
241,41, Self-emp-not-inc,196001, HS,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, United-States,0,0
242,24, State-gov,273905, Higher ed,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States,0,0
243,20, ?,119156, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0,0
244,38, Private,179488, Higher ed,10, Divorced, Craft-repair, Not-in-family, White, Male,0,1741,40, United-States,0,1
245,56, Private,203580, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, ?,0,0
246,58, Private,236596, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,1,0
247,32, Private,183916, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,34, United-States,0,0
248,40, Private,207578, Higher ed,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,60, United-States,1,1
249,45, Private,153141, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?,0,0
250,41, Private,112763, Higher ed,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1,0
251,42, Private,390781, Higher ed,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,0,0
252,59, Local-gov,171328, HS,6, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States,0,0
253,19, Local-gov,27382, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0,0
254,58, Private,259014, Higher ed,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States,0,0
255,42, Self-emp-not-inc,303044, HS,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia,1,0
256,20, Private,117789, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0,0
257,32, Private,172579, HS,9, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States,0,0
258,45, Private,187666, Higher ed,11, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0,0
259,50, Private,204518, HS,4, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
260,36, Private,150042, Higher ed,13, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0,0
261,45, Private,98092, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0,0
262,17, Private,245918, HS,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,0,0
263,59, Private,146013, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,4064,0,40, United-States,0,1
264,26, Private,378322, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
265,37, Self-emp-inc,257295, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,75, Thailand,1,1
266,19, ?,218956, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,24, Canada,0,0
267,64, Private,21174, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
268,33, Private,185480, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0,0
269,33, Private,222205, HS,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,1,0
270,61, Private,69867, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
271,17, Private,191260, HS,5, Never-married, Other-service, Own-child, White, Male,1055,0,24, United-States,0,0
272,50, Self-emp-not-inc,30653, Higher ed,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,2407,0,98, United-States,0,1
273,27, Local-gov,209109, Higher ed,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0,0
274,30, Private,70377, HS,9, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0,0
275,43, Private,477983, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0,0
276,44, Private,170924, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,1,1
277,35, Private,190174, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
278,25, Private,193787, Higher ed,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0,0
279,24, Private,279472, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298,0,48, United-States,1,1
280,22, Private,34918, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Germany,0,0
281,42, Local-gov,97688, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,1,1
282,34, Private,175413, Higher ed,12, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States,0,0
283,60, Private,173960, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States,0,0
284,21, Private,205759, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0,0
285,57, Federal-gov,425161, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States,1,1
286,41, Private,220531, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1,1
287,50, Private,176609, Higher ed,10, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States,0,0
288,25, Private,371987, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
289,50, Private,193884, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador,0,0
290,36, Private,200352, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0,1
291,31, Private,127595, HS,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
292,29, Local-gov,220419, Higher ed,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States,0,0
293,21, Private,231931, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States,0,0
294,27, Private,248402, Higher ed,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States,0,0
295,65, Private,111095, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States,0,0
296,37, Self-emp-inc,57424, Higher ed,13, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States,0,0
297,39, ?,157443, Higher ed,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464,0,40, ?,0,1
298,24, Private,278130, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,0
299,38, Private,169469, HS,9, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States,0,0
300,48, Private,146268, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States,1,1
301,21, Private,153718, Higher ed,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States,0,0
302,31, Private,217460, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1,0
303,55, Private,238638, HS,9, Married-civ-spouse, Sales, Husband, White, Male,4386,0,40, United-States,1,1
304,24, Private,303296, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Laos,0,0
305,43, Private,173321, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
306,26, Private,193945, Higher ed,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States,0,0
307,46, Private,83082, Higher ed,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,33, United-States,0,0
308,35, Private,193815, Higher ed,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,0
309,41, Self-emp-inc,34987, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States,1,0
310,26, Private,59306, Higher ed,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0,0
311,34, Private,142897, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,35, Taiwan,1,1
312,19, ?,860348, Higher ed,10, Never-married, ?, Own-child, Black, Female,0,0,25, United-States,0,0
313,36, Self-emp-not-inc,205607, Higher ed,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,1,0
314,22, Private,199698, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0,0
315,24, Private,191954, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0
316,77, Self-emp-not-inc,138714, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0
317,22, Private,399087, HS,3, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Mexico,0,0
318,29, Private,423158, Higher ed,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0,0
319,62, Private,159841, HS,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,0,0
320,39, Self-emp-not-inc,174308, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0
321,43, Private,50356, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,50, United-States,0,1
322,35, Private,186110, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0,0
323,29, Private,200381, HS,7, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
324,76, Self-emp-not-inc,174309, Higher ed,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,0,0
325,63, Self-emp-not-inc,78383, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0,0
326,23, ?,211601, Higher ed,11, Never-married, ?, Own-child, Black, Female,0,0,15, United-States,0,0
327,43, Private,187728, Higher ed,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,50, United-States,1,1
328,58, Self-emp-not-inc,321171, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0
329,66, Private,127921, HS,9, Never-married, Transport-moving, Not-in-family, White, Male,2050,0,55, United-States,0,0
330,41, Private,206565, Higher ed,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States,0,0
331,26, Private,224563, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,0
332,47, Private,178686, Higher ed,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0
333,55, Local-gov,98545, HS,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0,0
334,53, Private,242606, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
335,17, Private,270942, HS,3, Never-married, Other-service, Other-relative, White, Male,0,0,48, Mexico,0,0
336,30, Private,94235, HS,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0,0
337,49, Private,71195, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0,0
338,19, Private,104112, HS,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti,0,0
339,45, Private,261192, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0
340,26, Private,94936, Higher ed,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0,0
341,38, Private,296478, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,1,1
342,36, State-gov,119272, HS,9, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States,1,1
343,33, Private,85043, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,0,0
344,22, State-gov,293364, Higher ed,10, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States,0,0
345,43, Self-emp-not-inc,241895, Higher ed,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States,0,0
346,67, ?,36135, HS,7, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States,0,0
347,30, ?,151989, Higher ed,11, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0,0
348,56, Private,101128, Higher ed,12, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,25, Iran,0,0
349,31, Private,156464, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,0,0
350,33, Private,117963, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
351,26, Private,192262, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0,0
352,33, Private,111363, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
353,46, Local-gov,329752, HS,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0,0
354,59, ?,372020, Higher ed,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1,0
355,38, Federal-gov,95432, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,0
356,65, Private,161400, HS,7, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States,0,0
357,40, Private,96129, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,0
358,42, Private,111949, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0,0
359,26, Self-emp-not-inc,117125, HS,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,0,0
360,36, Private,348022, HS,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States,0,0
361,62, Private,270092, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1
362,43, Private,180609, Higher ed,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0,0
363,43, Private,174575, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,45, United-States,1,1
364,22, Private,410439, HS,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,55, United-States,0,0
365,28, Private,92262, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
366,56, Self-emp-not-inc,183081, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0,0
367,22, Private,362589, Higher ed,12, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,0,0
368,57, Private,212448, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,1,0
369,39, Private,481060, HS,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0,0
370,26, Federal-gov,185885, Higher ed,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States,0,0
371,17, Private,89821, HS,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0,0
372,40, State-gov,184018, Higher ed,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,1,0
373,45, Private,256649, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0,0
374,44, Private,160323, HS,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0,0
375,20, Local-gov,350845, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0,0
376,33, Private,267404, HS,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,0,0
377,23, Private,35633, Higher ed,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0,0
378,46, Self-emp-not-inc,80914, Higher ed,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,0,0
379,38, Private,172927, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0,0
380,54, Private,174319, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0,0
381,46, Private,214955, HS,3, Divorced, Craft-repair, Not-in-family, White, Female,0,2339,45, United-States,0,1
382,25, Private,344991, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
383,46, Private,108699, Higher ed,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
384,36, Local-gov,117312, Higher ed,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States,0,0
385,23, Private,396099, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,0,0
386,29, Private,134152, HS,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0
387,44, Private,162028, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2415,6, United-States,1,1
388,19, Private,25429, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,0,0
